"photo_id","path"
277536408,"http://vulpes.sefs.uw.edu/afra/images/277/277536408.jpg"
277539786,"http://vulpes.sefs.uw.edu/afra/images/277/277539786.jpg"
277539504,"http://vulpes.sefs.uw.edu/afra/images/277/277539504.jpg"
277540083,"http://vulpes.sefs.uw.edu/afra/images/277/277540083.jpg"
277539082,"http://vulpes.sefs.uw.edu/afra/images/277/277539082.jpg"
5286824875,"http://vulpes.sefs.uw.edu/afra/images/528/5286824875.jpg"
5287426746,"http://vulpes.sefs.uw.edu/afra/images/528/5287426746.jpg"
5286824541,"http://vulpes.sefs.uw.edu/afra/images/528/5286824541.jpg"
5286824359,"http://vulpes.sefs.uw.edu/afra/images/528/5286824359.jpg"
282664238,"http://vulpes.sefs.uw.edu/afra/images/282/282664238.jpg"
282664506,"http://vulpes.sefs.uw.edu/afra/images/282/282664506.jpg"
282664788,"http://vulpes.sefs.uw.edu/afra/images/282/282664788.jpg"
282664376,"http://vulpes.sefs.uw.edu/afra/images/282/282664376.jpg"
282664066,"http://vulpes.sefs.uw.edu/afra/images/282/282664066.jpg"
282664842,"http://vulpes.sefs.uw.edu/afra/images/282/282664842.jpg"
4766706270,"http://vulpes.sefs.uw.edu/afra/images/476/4766706270.jpg"
4766067251,"http://vulpes.sefs.uw.edu/afra/images/476/4766067251.jpg"
4766705218,"http://vulpes.sefs.uw.edu/afra/images/476/4766705218.jpg"
4766706706,"http://vulpes.sefs.uw.edu/afra/images/476/4766706706.jpg"
4766069409,"http://vulpes.sefs.uw.edu/afra/images/476/4766069409.jpg"
4766704318,"http://vulpes.sefs.uw.edu/afra/images/476/4766704318.jpg"
4766707050,"http://vulpes.sefs.uw.edu/afra/images/476/4766707050.jpg"
4766065469,"http://vulpes.sefs.uw.edu/afra/images/476/4766065469.jpg"
4766707390,"http://vulpes.sefs.uw.edu/afra/images/476/4766707390.jpg"
4766069975,"http://vulpes.sefs.uw.edu/afra/images/476/4766069975.jpg"
4777769319,"http://vulpes.sefs.uw.edu/afra/images/477/4777769319.jpg"
4777769261,"http://vulpes.sefs.uw.edu/afra/images/477/4777769261.jpg"
4777769273,"http://vulpes.sefs.uw.edu/afra/images/477/4777769273.jpg"
4887654692,"http://vulpes.sefs.uw.edu/afra/images/488/4887654692.jpg"
2465240129,"http://vulpes.sefs.uw.edu/afra/images/246/2465240129.jpg"
475184188,"http://vulpes.sefs.uw.edu/afra/images/475/475184188.jpg"
475184182,"http://vulpes.sefs.uw.edu/afra/images/475/475184182.jpg"
475184176,"http://vulpes.sefs.uw.edu/afra/images/475/475184176.jpg"
475184192,"http://vulpes.sefs.uw.edu/afra/images/475/475184192.jpg"
475184186,"http://vulpes.sefs.uw.edu/afra/images/475/475184186.jpg"
475184198,"http://vulpes.sefs.uw.edu/afra/images/475/475184198.jpg"
475202437,"http://vulpes.sefs.uw.edu/afra/images/475/475202437.jpg"
475202445,"http://vulpes.sefs.uw.edu/afra/images/475/475202445.jpg"
475202439,"http://vulpes.sefs.uw.edu/afra/images/475/475202439.jpg"
475202443,"http://vulpes.sefs.uw.edu/afra/images/475/475202443.jpg"
475202447,"http://vulpes.sefs.uw.edu/afra/images/475/475202447.jpg"
475202455,"http://vulpes.sefs.uw.edu/afra/images/475/475202455.jpg"
475203496,"http://vulpes.sefs.uw.edu/afra/images/475/475203496.jpg"
475203512,"http://vulpes.sefs.uw.edu/afra/images/475/475203512.jpg"
475203504,"http://vulpes.sefs.uw.edu/afra/images/475/475203504.jpg"
475203490,"http://vulpes.sefs.uw.edu/afra/images/475/475203490.jpg"
475203518,"http://vulpes.sefs.uw.edu/afra/images/475/475203518.jpg"
475203508,"http://vulpes.sefs.uw.edu/afra/images/475/475203508.jpg"
475206290,"http://vulpes.sefs.uw.edu/afra/images/475/475206290.jpg"
400191987,"http://vulpes.sefs.uw.edu/afra/images/400/400191987.jpg"
400191533,"http://vulpes.sefs.uw.edu/afra/images/400/400191533.jpg"
4173685802,"http://vulpes.sefs.uw.edu/afra/images/417/4173685802.jpg"
4735709285,"http://vulpes.sefs.uw.edu/afra/images/473/4735709285.jpg"
4735709321,"http://vulpes.sefs.uw.edu/afra/images/473/4735709321.jpg"
4736346302,"http://vulpes.sefs.uw.edu/afra/images/473/4736346302.jpg"
4735709245,"http://vulpes.sefs.uw.edu/afra/images/473/4735709245.jpg"
4735709347,"http://vulpes.sefs.uw.edu/afra/images/473/4735709347.jpg"
5181109514,"http://vulpes.sefs.uw.edu/afra/images/518/5181109514.jpg"
5181110016,"http://vulpes.sefs.uw.edu/afra/images/518/5181110016.jpg"
4806453239,"http://vulpes.sefs.uw.edu/afra/images/480/4806453239.jpg"
4806449801,"http://vulpes.sefs.uw.edu/afra/images/480/4806449801.jpg"
4806452241,"http://vulpes.sefs.uw.edu/afra/images/480/4806452241.jpg"
4806448273,"http://vulpes.sefs.uw.edu/afra/images/480/4806448273.jpg"
4807072316,"http://vulpes.sefs.uw.edu/afra/images/480/4807072316.jpg"
4806447351,"http://vulpes.sefs.uw.edu/afra/images/480/4806447351.jpg"
4806454741,"http://vulpes.sefs.uw.edu/afra/images/480/4806454741.jpg"
4806455495,"http://vulpes.sefs.uw.edu/afra/images/480/4806455495.jpg"
4807070890,"http://vulpes.sefs.uw.edu/afra/images/480/4807070890.jpg"
4807075792,"http://vulpes.sefs.uw.edu/afra/images/480/4807075792.jpg"
4806451215,"http://vulpes.sefs.uw.edu/afra/images/480/4806451215.jpg"
4806462507,"http://vulpes.sefs.uw.edu/afra/images/480/4806462507.jpg"
4806471483,"http://vulpes.sefs.uw.edu/afra/images/480/4806471483.jpg"
4807085136,"http://vulpes.sefs.uw.edu/afra/images/480/4807085136.jpg"
4807086540,"http://vulpes.sefs.uw.edu/afra/images/480/4807086540.jpg"
4807095540,"http://vulpes.sefs.uw.edu/afra/images/480/4807095540.jpg"
4807083386,"http://vulpes.sefs.uw.edu/afra/images/480/4807083386.jpg"
4806465627,"http://vulpes.sefs.uw.edu/afra/images/480/4806465627.jpg"
4807094326,"http://vulpes.sefs.uw.edu/afra/images/480/4807094326.jpg"
4807091840,"http://vulpes.sefs.uw.edu/afra/images/480/4807091840.jpg"
4807081966,"http://vulpes.sefs.uw.edu/afra/images/480/4807081966.jpg"
4807077742,"http://vulpes.sefs.uw.edu/afra/images/480/4807077742.jpg"
4807088654,"http://vulpes.sefs.uw.edu/afra/images/480/4807088654.jpg"
4807090540,"http://vulpes.sefs.uw.edu/afra/images/480/4807090540.jpg"
4807082698,"http://vulpes.sefs.uw.edu/afra/images/480/4807082698.jpg"
4806467525,"http://vulpes.sefs.uw.edu/afra/images/480/4806467525.jpg"
4807078736,"http://vulpes.sefs.uw.edu/afra/images/480/4807078736.jpg"
4806458517,"http://vulpes.sefs.uw.edu/afra/images/480/4806458517.jpg"
4807079686,"http://vulpes.sefs.uw.edu/afra/images/480/4807079686.jpg"
4807096354,"http://vulpes.sefs.uw.edu/afra/images/480/4807096354.jpg"
